dir_0,dir_1,dir_2,a1_0,a1_1,a1_2,a2_0,a2_1,a2_2,a3_0,a3_1,a3_2,plot_0,plot_1,plot_2,genre_0,genre_1,genre_2,title_0,title_1,title_2,lang_Eng,country_USA,content_rating,duration,director_facebook_likes,actor_1_facebook_likes,gross,facenumber_in_poster,title_year,movie_facebook_likes,average_degree_centrality,a23_facebook_likes,num_ppl,imdb_score_binned
-0.2016792728397201,0.11337895980179606,-0.1849900138092652,-0.003667787037017426,0.21511514077961832,-0.004174369114531818,-0.0664126823608452,0.0013596706150091752,0.0879828778816302,-0.0313335561268707,-0.18991916614680815,0.3612291821512502,-0.8565821,0.5577899,0.08262494,1.2900685,0.8679432,-1.0701971,12.387466,-2.5326679,-0.29466167,0,1,3,-0.6882088781347057,-0.2059665109316636,0.3848755069912546,0.8938353357516651,-0.659713394965003,0.2198451503203074,-0.45198567840872633,0.49677870273738667,-0.22256851534781105,-0.25620940932051955,2
-0.17126119624011524,-0.003815790500391168,-0.13753616752937312,-0.03457676276082118,-0.1101012075989465,-0.8940349715189124,-0.025654877519289302,0.011658048006419374,0.014495656810249863,-0.05530777519326255,0.2155990962031567,-0.18671267344250259,-0.7652241,3.1273463,1.7829337,1.7758993,-0.85576165,-1.7654079,1.3782028,2.3080947,0.2781548,0,0,3,-0.0034949887827549816,0.40836460436416033,-0.4036715266694058,3.0436201536177907,-0.659713394965003,-0.27596178028194207,-0.45198567840872633,0.17964105593508667,-0.23800930399450956,0.242471346559616,2
0.37902024029018855,-0.1636522068036437,-0.3316131584519421,0.023121913826235498,-0.3500656297930014,-0.1389704309677084,0.0436786303581604,0.14964054336799296,-0.3801290544092231,0.006465419719906164,0.010941440499900241,0.0011743749606873911,0.21040477,-1.0192715,-0.7528123,1.0668899,-0.65816677,-0.4961188,12.091508,-2.1301634,-0.7537053,0,1,1,0.5442761226988055,-0.23138249610449027,-0.34301406254166267,-0.7582277532858201,1.2513560731881979,0.8148134670430068,-0.45198567840872633,-0.3912068773562681,-0.2498868337227392,-0.4925922740845152,2
-0.055714581413238345,-0.06372162587254872,0.10173918677394098,-0.027157702536029362,-0.17657868654759754,-0.4030534763434726,0.04495723767382347,-0.04969983174142764,-0.19272413261055182,-0.03901636251816379,-0.16918815839258963,0.30527624199445214,0.824582,2.2030349,0.45877308,0.8353972,0.53351825,-0.34181878,-4.8537483,-0.6368882,-0.5843249,0,0,3,-0.1404377666531451,-0.25780174384992854,-0.4081601790148588,-0.5801612341347754,-0.659713394965003,-1.9617053443295904,-0.45198567840872633,-1.025483016196943,-0.35508781131563016,-0.6436519479779529,2
-0.08892056959537122,-0.17558146391914461,0.03177756021420112,0.08340317608389672,-0.20090346481913024,-0.12568484707759145,-0.0777017572575363,0.09599265284316803,0.017856100619607823,0.08618781967474572,0.02474886561992011,0.3404208431681435,-0.9173175,-1.6219411,0.25778267,0.2694327,1.8313118,1.0291007,4.490057,4.794952,-0.3272838,0,0,1,-0.8251516560050959,-0.2109828237947215,-0.40500599088021616,-0.08882872736297878,-0.18194602792670286,0.616490694802107,-0.45198567840872633,-1.025483016196943,-0.3292966039057601,0.09855334872137499,2
0.053667562495855865,0.48687897632162724,-1.3722092885734185,-0.01633199714829589,0.38631522559378023,0.52521431541413,-0.013629972277657177,-0.013135676762069783,0.06167800854527284,-0.024707534996174986,0.30278474623529916,-0.14131418437972176,-0.021397116,0.5979427,1.2706267,-0.9074005,-0.2253851,0.21019731,1.8379427,1.8088719,2.3914235,0,1,2,1.320285197297683,-0.2159991366577794,-0.43867088347111355,-0.7223746489207059,-0.18194602792670286,-0.7717687108841916,-0.44558788157216106,-0.7717727297078881,-0.465039800799813,-0.680636572215652,2
-0.10645290170467725,0.4243365766836031,-0.465311227942533,-4.249299461929164,-0.1520354654165394,0.8995263176465038,-0.012075195283288064,0.07563793405716251,0.12595625065819696,0.1152893662138956,-0.6106541053703689,0.8314777871773439,1.5303732,-1.0404351,-0.15745528,-1.8451024,0.73184997,5.4075265,-6.735187,-1.5858253,0.38528016,1,1,1,3.785255198964706,-0.20696977350427517,0.02093072222479598,-0.7106559623294781,0.29582133911159736,0.3190065364407573,-0.41878766175284826,-1.088910376510188,-0.15283044794349138,-0.6025542473455017,2
-0.09895931104502337,-0.0876827240599473,-0.002072671984551496,0.011156751585896107,-0.2526354293749375,-0.15375534189224063,0.04740016146515454,-0.0072637511378415625,-0.6432107650003626,0.03468716988310495,-0.32000762762685353,0.010771441603562425,0.533367,-0.9141594,1.4430811,-0.323602,-0.56337464,0.5316575,-3.8031225,0.8920609,-0.24404642,0,0,1,1.0463996415569028,-0.26047711071022606,1.1127650765241721,-0.654775389900327,-0.18194602792670286,1.2114590115248065,0.10215420507330487,0.05278633530859681,-0.3620446501564504,-0.43612013194434895,2
-0.061922765873550174,0.31037494157768003,-0.26003686507909163,0.03346908038927279,-0.43006790705741205,-0.21483145950981744,-0.032696610200793126,-0.007188562817857509,-0.0970959343395743,-0.029395113564328286,-0.012250633770992388,0.39786057875977066,-1.492186,1.0970222,-1.0019052,-0.7647784,-0.022653438,-0.7604987,-6.347917,-0.41350874,-0.41690367,0,1,1,-0.9164468412520226,-0.22435965809620922,-0.4036715266694058,-0.21066345403313907,-0.659713394965003,-0.17680039416149218,-0.45198567840872633,-0.7717727297078881,-0.3679834150205652,-0.11465213217830186,2
-0.09835970025246994,-0.05250822799426962,0.028363015974527464,-0.017621326740120232,-0.01041361624540209,-0.9640272982378247,-0.0670662004492527,-0.5074932504702222,0.5391155665535591,0.01280517789709227,0.10934150219345641,-0.3529420599436267,-0.91309893,0.06737606,-0.4993191,0.6047688,-0.49847916,-1.9111817,-1.2895173,0.34453255,0.36256948,0,0,3,-0.5512661002643156,-0.2400774384004573,-0.42496229657824364,-0.28039465678469705,-0.18194602792670286,0.2198451503203074,-0.45198567840872633,-0.962055655883698,-0.35610588529233556,-0.6295405251059254,2
-0.04208048403083407,0.06940683509289335,0.05426855429074401,0.023149640190538664,-0.3497769095880395,-0.13780228343759385,-0.009379466063181737,0.30024898241709636,-0.1413668287013631,-0.04628745363785641,-0.07553026779966204,0.6996255829108483,-0.5092458,1.3150247,-0.760428,-0.24972616,-0.042421903,-1.0960239,-1.8302467,-1.125786,0.870039,0,0,2,0.4986285300753422,-0.07955542678260456,-0.4085241237996252,1.9323505079980314,1.2513560731881979,-0.7717687108841916,-0.45198567840872633,0.3064966217976516,-0.23257957611874744,0.5691236741286948,2
0.13302106892776447,0.007149021973021358,-0.02389485322353645,-0.07000428106160349,0.12521027261781192,0.048202454570706876,-0.15469484559115082,0.18244589937006242,-0.13003062829644343,-0.01642281116947487,-0.04482990985899131,0.03681634123660323,0.8257186,0.5981093,0.29909706,-1.0734047,0.4310774,0.11839998,2.188787,-0.44526663,13.731874,0,1,2,-0.5512661002643156,-0.2210154495208373,0.3848755069912546,1.2863784444051543,-0.659713394965003,0.9139748531634567,2.721724563351998,0.5602069082867067,-0.21510263951863814,0.8866703647273978,2
-0.20167927283972015,0.11337895980179412,-0.18499001380927982,-0.12265524871094588,-0.11886532962360502,-0.30847278618192003,-0.47547603500118085,-0.3337659520000011,0.023227416907947912,-0.051290116655061356,-0.045907339836939696,0.4769093386949765,0.016725477,0.9447728,-0.5556597,2.9503114,0.07239502,-1.7076173,-6.647196,0.17990366,0.17629509,0,0,3,0.3160381595814887,-0.2059665109316636,-0.4207162740893016,0.9788798789786332,3.640192908379699,0.4181679225612072,-0.45198567840872633,-0.20092479641653338,-0.3667956620477422,-0.04027289859603138,2
0.08576884863022399,0.3929448513228029,-0.8764759810029918,0.011156751585896107,-0.2526354293749375,-0.15375534189224063,-0.13173826812703418,-0.03800357412434579,-0.4497064178850552,-0.06496881290572698,-0.5429421748379051,-0.5864730061719584,-1.5182981,0.2844436,1.8791775,2.7409334,-0.9091574,0.2529432,0.3712708,2.7399065,-0.20041737,0,0,2,1.4115803825446098,-0.26047711071022606,1.1127650765241721,5.952818304365752,1.2513560731881979,1.2114590115248065,5.492423980762154,1.0042001209515716,6.31872646398048,2.3740632691454,3
-0.16510456308561164,-0.49296199505876687,-0.06914761933585524,-0.1252587630800208,-0.3467397749782249,-0.214809728708237,0.10834651304696002,-0.3926510358361671,0.9480143209170772,0.021238661729223618,-0.08131279465135471,0.010120792796576085,1.1405474,-0.20278555,-1.9147812,-0.055735197,0.5251028,-0.24947158,-5.2198915,-1.4816586,-0.5979529,0,0,0,-1.5098655453570466,-0.2594738481376145,-0.41659156652861506,-0.6505954326251857,-0.659713394965003,0.3190065364407573,-0.43455546025556424,-0.962055655883698,-0.25073522870332704,-0.6705720991082359,0
-0.11018693098988606,-0.20043286307049396,0.0067301542856636025,0.014493828964750056,0.10594248259532786,0.07438091074385561,-0.058434128386273314,0.13746454781885062,-0.10659055187839414,0.05915289651849429,-0.28963560022055634,0.060241549120034585,-0.38890052,-0.05774075,0.7008003,-1.1305393,-0.5765844,1.8906037,-6.945339,-1.0767956,-0.9415354,0,0,3,-0.1404377666531451,-0.23673322982508538,-0.4056732229856213,0.4112092699250732,-0.659713394965003,-1.8625439582091405,-0.45198567840872633,-0.7717727297078881,-0.33964702266893165,-0.35557128376995023,2
7.931427472114665e-05,0.15558847729579972,-0.023118918912645905,0.06297556227112577,0.08206071508150352,-0.07005579374303686,0.0808876393367784,0.2388076610319041,0.3044282387978718,-0.06870875311162356,-0.0800269128808841,0.1018093236741081,0.58145297,0.15123056,0.15263836,0.9948492,-2.0475438,3.281679,-2.20789,1.0568408,-0.4352046,0,0,2,0.3160381595814887,-0.22670060409896958,0.3242180428635115,-0.3938155576501725,0.29582133911159736,-0.6726073247637417,-0.30085661927726326,1.5750480542429266,-0.1977953819146464,-0.27572999053805713,2
-0.06599184786087708,-0.07682538881298777,-0.08793824584979759,-0.13903782072772317,0.4443014009069668,0.5157134387438215,-0.03610954058131145,-0.09436699779783299,-0.008956244202322359,0.17419613237917128,0.631326446499625,0.0483027589360802,1.2406175,-2.6967638,0.697791,2.739001,-2.1166382,-1.3806857,12.835749,-1.9519178,-0.3718352,0,0,1,0.08780019646417178,-0.26047711071022606,-0.10038420603069025,1.250325033483475,-0.659713394965003,1.0131362392839067,6.147316570331827,-0.07406923055396827,-0.1872752841553573,1.2962454864929267,3
-0.16117795909838334,-0.17747453870735116,-0.10368613409832818,-0.06904510561784419,0.12596910009767873,0.051259336247883286,-0.0455245761720745,0.45600625344732076,0.054465525859413055,0.10211765059862438,-0.5254115015751276,0.3073460500863044,0.118467845,-0.10535707,0.488886,1.296526,7.3052344,-3.1358612,7.2571077,2.3416986,-1.573887,0,0,1,0.0421526038407084,-0.25612963956224255,-0.414711185140655,-0.3329511990064967,-0.659713394965003,-0.4742845525228419,-0.40921615467452227,-0.7083453693946432,-0.36374144011762605,-0.5926550908134375,2
-0.06000158917883342,-0.08112846433126902,-0.12071761906173027,-0.0685044579235588,0.06015450088870762,-0.304994572233224,-0.06522850267521932,0.0021885164085585617,0.09013088929121346,-0.011112598222421452,0.013283702036842319,-0.08353816085966032,0.065790705,-1.6414069,-0.7854121,-0.34555185,2.8458111,2.22945,-2.0193772,-0.4466656,-4.9375825,0,0,1,-0.1404377666531451,-0.24275280526075485,-0.40646177001928196,-0.7577674386126888,1.729123440226498,0.3190065364407573,-0.43717503061384294,-0.962055655883698,-0.2963788786589523,-0.6598529723624268,2
-0.048834919227521194,-0.1573154184314473,0.03102142367969659,0.05161715420029666,-0.43342561930426343,-0.2517799555146287,-0.05531534682038436,-0.259890839061793,0.42904235747950087,0.11737689533144234,-0.11215682070729775,-0.5792864056744802,-0.34866032,-0.7580011,1.7792679,1.305834,7.302089,-3.1136174,0.48870653,0.5122531,-3.4959915,0,0,1,0.08780019646417178,-0.13339718484609267,0.44553297111899776,-0.2854181270633517,-0.659713394965003,0.7156520809225569,0.7570467946429781,1.1944822018913064,1.737393568806195,0.2539178662369729,2
-0.11203923023822047,-0.1592155808077327,0.010291815104895652,1.0908795160456524,2.4189050297134327,3.583896534502543,0.20968310188840703,0.14363712379992313,-1.1910245530286323,-0.08482286102963527,-0.15945581867345993,0.29574088466218135,0.88196033,2.6038535,-0.611442,1.3063663,7.297498,-3.1290638,-2.9222937,-0.53778577,0.4388642,0,0,1,-0.2773805445235353,-0.2196777660906885,0.8701352200131995,-0.7090291935178383,-0.18194602792670286,-0.4742845525228419,-0.4322381480155485,0.49677870273738667,-0.31063191433282783,-0.668436208954691,2
-0.35787272829232586,-0.7991774047831397,0.4868849894353593,-0.10158278574109295,0.17439032501614996,-0.2857960071988289,-0.06972589600306917,-0.059261683934413764,-0.0023252980830296274,-0.01385726360399957,0.0732323062234612,0.06720961257438414,0.4811729,0.6213526,-1.0588013,-0.44850764,-0.5032928,-0.055441428,5.3410006,-2.5584064,-0.8198858,0,0,1,-0.4143233223939254,-0.2584705855650029,-0.40518796327259937,-0.7584523030915848,0.29582133911159736,0.9139748531634567,-0.45198567840872633,-0.7717727297078881,-0.18439074122135868,-0.617207908584683,2
0.056238001792520545,-0.12116183814769647,-0.05928243946132495,-0.2677897825693296,0.09998208636824231,-1.1337931940090284,0.3810878654233945,-0.1315482106207166,-0.1226265257309665,-0.2869247354681135,-0.5233119352074733,1.061949443927275,-0.19620177,0.935451,-1.1607891,-1.874984,0.7294956,5.38321,0.46781293,0.3003702,4.4132743,1,1,0,0.13344778908763516,-0.2059665109316636,-0.45638286299641456,-0.7412109370715682,-0.659713394965003,0.4181679225612072,0.25328326420476793,-1.215765942372753,-0.45367130805993605,-0.3983155374929051,3
-0.08511354961323953,0.011997915493912402,-0.09281506911764391,-0.007053099668259568,0.073552706745533,0.09112497817963634,0.015223389974024445,-0.1387921215173235,-0.2916651659408285,-0.05454639396597485,-0.08674887504139377,-0.04051499019566968,-1.182442,-1.1624367,-0.16250014,-0.35207343,2.8304577,2.2433121,5.1781693,4.5168877,-2.8492532,0,0,1,0.5442761226988055,-0.09761415308961299,0.26356057873576844,-0.4057517462509561,0.29582133911159736,0.2198451503203074,0.05177785202948386,0.8139171947757615,-0.45842231995122795,0.9477581456513856,3
7.931427472114665e-05,0.15558847729579972,-0.023118918912645905,-0.037843133008377654,0.06207632970962964,0.1278749485838809,-0.26759813454398385,-0.8738455616394109,2.084174786816393,-0.1231787564303271,0.07821196350029462,0.8256808242822139,-1.608104,0.22374794,2.1881764,-5.988912,-5.368866,-4.6919665,5.550713,2.1850996,-0.8895719,0,0,2,0.3616857522049521,-0.22670060409896958,0.3242180428635115,-0.2639123179455911,0.29582133911159736,0.02152237807940761,-0.45198567840872633,1.1944822018913064,-0.34677354050586945,-0.4012118838930682,2
0.033568717169593545,0.2831630314097997,-0.17406048897000076,0.010591730105080268,-0.16043426305812794,0.030796272484672177,0.2367944282354776,-0.4458846263066134,-0.3073979656040393,0.05237493700317723,0.0014775835529583642,0.36039708701009426,-1.4607352,0.90814906,1.6366222,-0.17331402,1.85566,-0.24936675,5.2183404,2.90941,1.3412126,0,1,2,-0.5512661002643156,-0.25913942728007733,-0.2823565984139196,-0.5501447870573538,-0.659713394965003,-0.17680039416149218,-0.45198567840872633,-0.07406923055396827,-0.37188603193126923,-0.5698017274368081,2
0.16116769927308416,-0.10206625405285102,-0.05380875864508487,-0.040507215126530126,-0.19406589155376588,-0.12737938444989716,-0.010066348119923402,-0.1140655199227096,0.051314566610854935,0.020881788488744286,0.0837104331610598,0.12715047728060322,-0.18813424,-0.13485041,-0.04211565,1.4133871,1.5363647,-0.9672852,11.404894,-3.0030708,-0.95947874,0,0,2,1.0920472341803662,-0.24776911812381275,0.20290311460802532,-0.47520862596377267,0.7735887061498976,0.2198451503203074,-0.45198567840872633,0.7504898344625165,1.2283565804534966,-0.46081181563889007,2
0.014670034896951267,-0.4178785741083957,-0.1683086142814446,-0.03672903208100845,0.11100079814176228,0.32523232930690615,-0.0718346410516994,-0.060740070542622114,-0.006724782055631401,-0.012366301165794335,-0.1543103585838445,0.1117845221362967,1.2859133,0.34688854,-0.38243702,0.7694651,1.1770234,0.25871378,2.1006408,2.0261657,1.8694682,0,1,3,-0.8707992486285592,-0.26047711071022606,-0.41610630681559313,-0.7405761382653255,-0.659713394965003,-2.7549964332931896,0.25328326420476793,-0.1374965908672133,-0.3169100371891778,1.835858626430162,4
-0.048635521740183,-0.10739591130900528,-0.1185592943794361,0.5415286401447225,-0.10635475686798375,-0.029264566825342318,-0.02349522681421376,0.039522910002047926,0.07762150900430266,-0.03959546974464996,-0.2909820299263664,-0.03543493088905581,-0.6305741,0.11031598,2.0526683,-0.6298841,1.1395137,2.378579,4.2913017,1.2577299,-0.7231042,0,0,2,2.5527701981311943,6.762360897570831,0.20290311460802532,1.1056190091130742,0.29582133911159736,0.5173293086816572,0.706670441599157,1.9556139065945466,-0.142819387172555,2.3483333973576497,3
-0.04731564145063114,-0.03336786219087876,-0.024015683906535513,0.02991195468590691,-0.08669308898176992,0.023684264220713375,0.2141647192547492,0.5789827861830754,-0.42610256911762395,-0.015358274793509475,-0.04615513171282972,0.038681647148741796,1.8073438,0.11716133,0.087340996,2.7714162,-0.93180937,0.27097085,-3.4248714,0.033669025,0.28666776,0,0,2,0.3616857522049521,-0.137410235136539,0.9307926841409426,1.07387762122454,-0.659713394965003,0.616490694802107,-0.45198567840872633,1.0042001209515716,0.20824645579468928,1.2040848020658192,2
-0.2910586106592526,-0.2662838843259926,0.022239444089162598,0.018369651507726698,-2.113222752106685,-0.005957219358446917,-0.0563787065859509,-0.25947558461170306,0.4295849493045271,-0.043608844505359914,-0.08342268987055793,-0.015377134052284134,-1.0128828,0.29490653,0.81217796,3.9610717,-0.18819834,-1.009786,-4.718712,-1.0492239,-0.17557694,0,0,1,-1.4642179527335832,-0.25813616470746575,-0.445646491845804,-0.7557521198245831,-0.18194602792670286,0.12068376419985752,-0.44704879581043183,-1.088910376510188,-0.402088893240196,-0.6778592537497421,2
0.012832195463083285,0.17053337345518596,0.14885858700259844,0.025767463987334618,-0.14156115125774624,-0.1634723155669558,0.2102927893169567,-0.6166324649732391,0.6953699796788694,0.0374006243934332,-0.08692649177787047,0.03965015998604678,-0.72996074,0.89621854,-1.5788273,1.1399138,0.7858157,-0.83643365,2.7082863,2.3088262,0.6241831,0,1,2,-0.18608535927660852,-0.10931888310341475,0.7488202917577133,-0.527732180990039,0.7735887061498976,1.3106203976452564,0.3036596172485889,-0.07406923055396827,-0.3203036171115291,-0.4798232218043441,3
-0.07383103211406114,-0.30189944408702074,-0.23172031619109548,-0.05890467287357545,0.033468602874573844,0.08046275352882191,-0.1400273188726195,0.12209078460917293,0.2217557891931506,-0.32630490901295117,-0.697407039094126,0.9551626198892799,-0.9297988,-0.8711562,0.35920686,0.103096224,1.0308903,-1.1967074,-6.4618697,0.5736414,-0.38147348,0,0,1,1.2289900120507562,5.090256609884865,1.2947374689074014,-0.21307706103894508,-0.659713394965003,0.8148134670430068,0.35403597029240996,2.589889200199146,0.6112340715739087,-0.013253557520537312,2
-0.10022830977336354,-0.05689485055483687,0.020776272546702487,-0.12692441242881722,-0.2917194327579563,-0.056060904117203686,-0.07679526021307269,0.6227751378129271,0.5529105872127492,-0.0334193103444498,0.043464675340152366,0.1586525368413362,1.1182255,-0.6581051,1.7826014,2.8722239,-0.6741341,2.3339403,12.9109955,-2.684801,-0.9317991,0,0,2,-0.8251516560050959,-0.25780174384992854,-0.4356986677288541,-0.4830228042113558,-0.18194602792670286,0.3190065364407573,-0.45198567840872633,-1.215765942372753,-0.4059915101509,-0.5128468608966147,1
-0.06320250961132909,-0.12263820992473785,-0.0517569914885007,-0.05890467287357545,0.033468602874573844,0.08046275352882191,-0.046344725729870334,0.11678746247915443,-0.028594606845176836,-0.06776706172416917,0.09645261711009825,0.18923813656415475,1.0380992,0.49076638,-0.19733505,-1.7396896,2.166998,-2.9579766,-7.589111,0.20788632,1.6471301,0,0,2,3.830902791588169,-0.26047711071022606,1.2947374689074014,8.872546315931162,-0.659713394965003,-0.5734459386432919,0.8577995007306203,1.5750480542429266,2.0417976878411084,4.566035417712666,3
-0.0933819690534455,0.06639433916244511,-0.03836094506677105,-0.009039672361754191,-1.657173037038373,-1.513415142857802,-0.056152584280989536,0.13419998109824066,-0.030636213626775016,-0.0715375073129135,-0.05506284314211169,0.07585513681451012,-1.1711694,0.20438336,-0.119011045,6.518842,-4.360635,1.5351483,-2.0482702,0.32142502,0.9677232,0,0,2,-0.6882088781347057,-0.19727156863569656,-0.43400025873327736,0.062141018577003736,0.29582133911159736,0.02152237807940761,-0.45198567840872633,-0.1374965908672133,-0.36425047710597874,-0.3149100188964277,2
-0.13715082949146298,-0.043507265994900145,-0.013820631472850441,0.05161715420029666,-0.43342561930426343,-0.2517799555146287,0.10394414247186759,0.1440471682290202,-0.134322388244734,0.0735434579276516,-0.09445672023711366,-0.4006019579830595,0.3646712,-2.278301,-0.8812949,-1.7245231,2.1694968,-2.9190176,-4.409344,-0.7036308,-1.0534161,0,0,1,1.0920472341803662,-0.26047711071022606,0.44553297111899776,0.4554532435802502,-0.659713394965003,0.2198451503203074,0.20290691116094692,1.1944822018913064,3.603862526099422,1.0384838822044395,3
-0.08378523534762783,-0.1655472623041712,0.1204391859063007,-0.1013114195047548,0.25117885475176965,-0.17208948860232237,-0.013368552515225072,-0.2126924866238246,0.1385813909480301,-0.05396972089606502,-0.028061188650583095,0.21123842813544616,0.299608,0.584984,-0.67874223,-0.31801766,-0.94516104,-0.555348,-3.4728963,0.18323043,-0.6150535,0,0,0,-1.327275174863193,-0.2571329021348541,-0.40822083647898655,1.2209967700752802,-0.659713394965003,0.2198451503203074,-0.40604244443276155,-0.20092479641653338,-0.2773748310937849,-0.2716433647953612,2
